0,ADHD_Ritalin_C0002658,ADHD_Amphetamine_C0002658,ADHD_Clonidine_C0009014,ADHD_Methamphetamine_C0025611,ADHD_Omega-3 polyunsaturated fatty acids_C0015689,Alcohol Dependence_Naltrexone_C0027360,Alcohol Dependence_Disulfiram_C0012772,Alcohol Withdrawal_Gabapentin_C0060926,Alcohol Withdrawal_Diazepam_C0012010,Alcohol Withdrawal_Valium_C0012010,Alcohol Withdrawal_Clonidine_C0009014,Anxiety_Gabapentin_C0060926,Anxiety_Diazepam_C0012010,Anxiety_Valium_C0012010,Anxiety_Propranolol_C0033497,Anxiety_Tramadol_C0040610,Anxiety_Atenolol_C0004147,Anxiety_Clonidine_C0009014,Anxiety_Lamotrigine_C0064636,Anxiety_Prochlorperazine_C0033229,Anxiety_Dilantin_C0031507,Anxiety_Phenytoin_C0031507,Anxiety and Stress_Fluoxetine_C0016365,Anxiety and Stress_Amitriptyline_C0002600,Anxiety and Stress_Elavil_C0002600,Anxiety and Stress_Prazosin_C0032912,Binge Eating Disorde_Fluoxetine_C0016365,Bipolar Disorde_Lamotrigine_C0064636,Bipolar Disorde_Quetiapine_C0123091,Bipolar Disorde_Lithium_C0023870,Bipolar Disorde_Olanzapine_C0171023,Bipolar Disorde_Gabapentin_C0060926,Bipolar Disorde_Carbamazepine_C0006949,Bipolar Disorde_Valproic acid_C0042291,Bipolar Disorde_Clonidine_C0009014,Borderline Personality Disorde_Quetiapine_C0123091,Borderline Personality Disorde_Lamotrigine_C0064636,Borderline Personality Disorde_Olanzapine_C0171023,Borderline Personality Disorde_Lithium_C0023870,Borderline Personality Disorde_Fluoxetine_C0016365,Borderline Personality Disorde_Clozapine_C0009079,Borderline Personality Disorde_Carbamazepine_C0006949,Bulimia_Fluoxetine_C0016365,Depression_Fluoxetine_C0016365,Depression_Quetiapine_C0123091,Depression_Tramadol_C0040610,Depression_Lamotrigine_C0064636,Depression_Olanzapine_C0171023,Depression_Amitriptyline_C0002600,Depression_Lithium_C0023870,Depression_Elavil_C0002600,Depression_Desipramine_C0011685,Depression_Imipramine_C0020934,Depression_S-adenosylmethionine_C0036002,Depression_Tofranil_C0020934,Depression_Tryptophan_C0041249,Generalized Anxiety Disorde_Pregabalin_C0657912,Generalized Anxiety Disorde_Quetiapine_C0123091,Generalized Anxiety Disorde_Lyrica_C0657912,Hypersomnia_Caffeine_C0006644,Insomnia_Quetiapine_C0123091,Insomnia_Amitriptyline_C0002600,Insomnia_Melatonin_C0025219,Insomnia_Diphenhydramine_C0012522,Insomnia_Gabapentin_C0060926,Insomnia_Olanzapine_C0171023,Insomnia_Elavil_C0002600,Insomnia_Tryptophan_C0041249,Major Depressive Disorde_Fluoxetine_C0016365,Major Depressive Disorde_Quetiapine_C0123091,Major Depressive Disorde_Olanzapine_C0171023,mance Anxiety_Propranolol_C0033497,Mania_Lithium_C0023870,Mania_Chlorpromazine_C0008286,Mania_Haloperidol_C0018546,Mania_Valproic acid_C0042291,Obsessive Compulsive Disorde_Fluoxetine_C0016365,Obsessive Compulsive Disorde_Quetiapine_C0123091,Obsessive Compulsive Disorde_Olanzapine_C0171023,Opiate Dependence_Buprenorphine / naloxone_C1169989,Opiate Dependence_Buprenorphine_C0006405,Opiate Dependence_Naltrexone_C0027360,Opiate Withdrawal_Methadone_C0025605,Opiate Withdrawal_Clonidine_C0009014,Opiate Withdrawal_Chlorpromazine_C0008286,Opiate Withdrawal_Tramadol_C0040610,Panic Disorde_Fluoxetine_C0016365,Panic Disorde_Propranolol_C0033497,Panic Disorde_Imipramine_C0020934,Panic Disorde_Tofranil_C0020934,Paranoid Disorde_Olanzapine_C0171023,Paranoid Disorde_Quetiapine_C0123091,Paranoid Disorde_Clozapine_C0009079,Post Traumatic Stress Disorde_Prazosin_C0032912,Post Traumatic Stress Disorde_Quetiapine_C0123091,Post Traumatic Stress Disorde_Lamotrigine_C0064636,Post Traumatic Stress Disorde_Amitriptyline_C0002600,Post Traumatic Stress Disorde_Elavil_C0002600,Postpartum Depression_Fluoxetine_C0016365,Premenstrual Dysphoric Disorde_Fluoxetine_C0016365,Schizoaffective Disorde_Olanzapine_C0171023,Schizoaffective Disorde_Quetiapine_C0123091,Schizoaffective Disorde_Lamotrigine_C0064636,Schizoaffective Disorde_Lithium_C0023870,Schizoaffective Disorde_Valproic acid_C0042291,Schizophrenia_Olanzapine_C0171023,Schizophrenia_Quetiapine_C0123091,Schizophrenia_Clozapine_C0009079,Schizophrenia_Chlorpromazine_C0008286,Sexual Dysfunction; SSRI Induced_Sildenafil_C0724693,Sexual Dysfunction; SSRI Induced_Yohimbine_C0724441,Tourette's Syndrome_Clonidine_C0009014,Tourette's Syndrome_Haloperidol_C0018546,Tourette's Syndrome_Olanzapine_C0171023
Binge Eating Disorde_Fluoxetine_C0016365,0.03440389219203691,0.03440389219203691,0.026601921232703704,0.03440752889654216,0.0,0.0,0.0,0.05063968350724251,0.01716293777711331,0.01716293777711331,0.026601921232703704,0.05063968350724251,0.01716293777711331,0.01716293777711331,0.008428355679749682,0.0,0.0,0.026601921232703704,0.01956720721717427,0.03464240918801786,0.02688250759266086,0.02688250759266086,1.0,0.0,0.0,0.0,1.0,0.01956720721717427,0.0505849464952087,0.05404568169102565,0.0,0.05063968350724251,0.012538222423260881,0.02533065195001681,0.026601921232703704,0.0505849464952087,0.01956720721717427,0.0,0.05404568169102565,1.0,0.036168301093230514,0.012538222423260881,1.0,1.0,0.0505849464952087,0.0,0.01956720721717427,0.0,0.0,0.05404568169102565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505849464952087,0.0,0.005943894503981791,0.0505849464952087,0.0,0.007457576189795774,0.0,0.05063968350724251,0.0,0.0,0.0,1.0,0.0505849464952087,0.0,0.008428355679749682,0.05404568169102565,0.05404093610148719,0.020166794247178977,0.02533065195001681,1.0,0.0505849464952087,0.0,0.0,0.027413341882011333,0.0,0.026827896763751254,0.026601921232703704,0.05404093610148719,0.0,1.0,0.008428355679749682,0.0,0.0,0.0,0.0505849464952087,0.036168301093230514,0.0,0.0505849464952087,0.01956720721717427,0.0,0.0,1.0,1.0,0.0,0.0505849464952087,0.01956720721717427,0.05404568169102565,0.02533065195001681,0.0,0.0505849464952087,0.036168301093230514,0.05404093610148719,0.0,0.0,0.026601921232703704,0.020166794247178977,0.0
Bipolar Disorde_Lamotrigine_C0064636,0.022851811671477297,0.022851811671477297,0.01780769023175445,0.02285423614114746,0.0,0.0,0.0,0.03404843643541737,0.011076871426610284,0.011076871426610284,0.01780769023175445,0.03404843643541737,0.011076871426610284,0.011076871426610284,0.005676841283014392,0.0,0.0,0.01780769023175445,1.0,0.023342300927986913,0.060493083692618674,0.060493083692618674,0.019567207217174268,0.0,0.0,0.0,0.019567207217174268,1.0,0.03401194509406149,0.03991264863770631,0.0,0.03404843643541737,0.06807367689794902,0.05904017162441457,0.01780769023175445,0.03401194509406149,1.0,0.0,0.03991264863770631,0.019567207217174268,0.02402370182564746,0.06807367689794902,0.019567207217174268,0.019567207217174268,0.03401194509406149,0.0,1.0,0.0,0.0,0.03991264863770631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03401194509406149,0.0,0.004163781036749048,0.03401194509406149,0.0,0.004909105460081457,0.0,0.03404843643541737,0.0,0.0,0.0,0.019567207217174268,0.03401194509406149,0.0,0.005676841283014392,0.03991264863770631,0.03589454237956547,0.013720197042303284,0.05904017162441457,0.019567207217174268,0.03401194509406149,0.0,0.0,0.018884508333904367,0.0,0.018309633071909297,0.01780769023175445,0.03589454237956547,0.0,0.019567207217174268,0.005676841283014392,0.0,0.0,0.0,0.03401194509406149,0.02402370182564746,0.0,0.03401194509406149,1.0,0.0,0.0,0.019567207217174268,0.019567207217174268,0.0,0.03401194509406149,1.0,0.03991264863770631,0.05904017162441457,0.0,0.03401194509406149,0.02402370182564746,0.03589454237956547,0.0,0.0,0.01780769023175445,0.013720197042303284,0.0
Bipolar Disorde_Quetiapine_C0123091,0.06769154176116392,0.06769154176116392,0.05063282749899195,0.0676988151701744,0.0,0.0,0.0,0.10095553617750197,0.029087327594348806,0.029087327594348806,0.05063282749899195,0.10095553617750197,0.029087327594348806,0.029087327594348806,0.012381557203796974,0.0,0.0,0.05063282749899195,0.03401194509406149,0.06721450325845428,0.05060936202160853,0.05060936202160853,0.0505849464952087,0.0,0.0,0.0,0.0505849464952087,0.03401194509406149,1.0,0.019519311808557434,0.07031881879667472,0.10095553617750197,0.01876724440799668,0.04058062028269161,0.05063282749899195,1.0,0.03401194509406149,0.07031881879667472,0.019519311808557434,0.0505849464952087,0.20579018188907292,0.01876724440799668,0.0505849464952087,0.0505849464952087,1.0,0.0,0.03401194509406149,0.07031881879667472,0.0,0.019519311808557434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009938087082571198,1.0,0.0,0.013776489077500488,0.0,0.10095553617750197,0.07031881879667472,0.0,0.0,0.0505849464952087,1.0,0.07031881879667472,0.012381557203796974,0.019519311808557434,0.10536715081235573,0.03565322603531689,0.04058062028269161,0.0505849464952087,1.0,0.07031881879667472,0.0,0.0507309684668098,0.0,0.0506271025132655,0.05063282749899195,0.10536715081235573,0.0,0.0505849464952087,0.012381557203796974,0.0,0.0,0.07031881879667472,1.0,0.20579018188907292,0.0,1.0,0.03401194509406149,0.0,0.0,0.0505849464952087,0.0505849464952087,0.07031881879667472,1.0,0.03401194509406149,0.019519311808557434,0.04058062028269161,0.07031881879667472,1.0,0.20579018188907292,0.10536715081235573,0.0,0.0,0.05063282749899195,0.03565322603531689,0.07031881879667472
Bipolar Disorde_Lithium_C0023870,0.012818659481560093,0.012818659481560093,0.010258966826312657,0.012819981919562002,0.0,0.0,0.0,0.018713711157167322,0.006865583103790616,0.006865583103790616,0.010258966826312657,0.018713711157167322,0.006865583103790616,0.006865583103790616,0.004676015716299287,0.0,0.0,0.010258966826312657,0.039912648637706306,0.013470046743067676,0.031392618288636764,0.031392618288636764,0.05404568169102565,0.0,0.0,0.0,0.05404568169102565,0.039912648637706306,0.019519311808557434,1.0,0.014367841253020689,0.018713711157167322,0.018042627031327862,0.031701654296757614,0.010258966826312657,0.019519311808557434,0.039912648637706306,0.014367841253020689,1.0,0.05404568169102565,0.03998720760651758,0.018042627031327862,0.05404568169102565,0.05404568169102565,0.019519311808557434,0.0,0.039912648637706306,0.014367841253020689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019519311808557434,0.0,0.0029101947943531636,0.019519311808557434,0.0,0.0031374713946934873,0.0,0.018713711157167322,0.014367841253020689,0.0,0.0,0.05404568169102565,0.019519311808557434,0.014367841253020689,0.004676015716299287,1.0,0.05862718176884081,0.02170751954275157,0.031701654296757614,0.05404568169102565,0.019519311808557434,0.014367841253020689,0.0,0.011062465984148034,0.0,0.0106663496690176,0.010258966826312657,0.05862718176884081,0.0,0.05404568169102565,0.004676015716299287,0.0,0.0,0.014367841253020689,0.019519311808557434,0.03998720760651758,0.0,0.019519311808557434,0.039912648637706306,0.0,0.0,0.05404568169102565,0.05404568169102565,0.014367841253020689,0.019519311808557434,0.039912648637706306,1.0,0.031701654296757614,0.014367841253020689,0.019519311808557434,0.03998720760651758,0.05862718176884081,0.0,0.0,0.010258966826312657,0.02170751954275157,0.014367841253020689
Bipolar Disorde_Olanzapine_C0171023,0.0,0.0,0.0,0.0,0.010039019159073025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07031881879667472,0.014367841253020687,1.0,0.0,0.0,0.0,0.0,0.07031881879667472,0.0,1.0,0.014367841253020687,0.0,0.1400619733448724,0.0,0.0,0.0,0.07031881879667472,0.0,0.0,1.0,0.0,0.014367841253020687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07031881879667472,0.0,0.0,0.07031881879667472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07031881879667472,1.0,0.0,0.014367841253020687,0.07036845494039687,0.024670714718927955,0.0,0.0,0.07031881879667472,1.0,0.0,0.0,0.0,0.0,0.0,0.07036845494039687,0.0,0.0,0.0,0.0,0.0,1.0,0.07031881879667472,0.1400619733448724,0.0,0.07031881879667472,0.0,0.0,0.0,0.0,0.0,1.0,0.07031881879667472,0.0,0.014367841253020687,0.0,1.0,0.07031881879667472,0.1400619733448724,0.07036845494039687,0.0,0.0,0.0,0.024670714718927955,1.0
Bipolar Disorde_Gabapentin_C0060926,0.06726810836894608,0.06726810836894608,0.051543804797635144,0.06727538177795657,0.0,0.0,0.0,1.0,0.029473540215232737,0.029473540215232737,0.051543804797635144,1.0,0.029473540215232737,0.029473540215232737,0.012306833663993827,0.0,0.0,0.051543804797635144,0.03404843643541737,0.06728748594116603,0.05066409903364234,0.05066409903364234,0.05063968350724251,0.0,0.0,0.0,0.05063968350724251,0.03404843643541737,0.10095553617750197,0.018713711157167322,0.0,1.0,0.01878714877600898,0.040624409892318664,0.051543804797635144,0.10095553617750197,0.03404843643541737,0.0,0.018713711157167322,0.05063968350724251,0.06757291887095151,0.01878714877600898,0.05063968350724251,0.05063968350724251,0.10095553617750197,0.0,0.03404843643541737,0.0,0.0,0.018713711157167322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10095553617750197,0.0,0.009948513180101447,0.10095553617750197,0.0,0.013691802399056922,0.0,1.0,0.0,0.0,0.0,0.05063968350724251,0.10095553617750197,0.0,0.012306833663993827,0.018713711157167322,0.10093634722971011,0.033928083470303565,0.040624409892318664,0.05063968350724251,0.10095553617750197,0.0,0.0,0.05078570547884362,0.0,0.051538079811908694,0.051543804797635144,0.10093634722971011,0.0,0.05063968350724251,0.012306833663993827,0.0,0.0,0.0,0.10095553617750197,0.06757291887095151,0.0,0.10095553617750197,0.03404843643541737,0.0,0.0,0.05063968350724251,0.05063968350724251,0.0,0.10095553617750197,0.03404843643541737,0.018713711157167322,0.040624409892318664,0.0,0.10095553617750197,0.06757291887095151,0.10093634722971011,0.0,0.0,0.051543804797635144,0.033928083470303565,0.0
Bipolar Disorde_Carbamazepine_C0006949,0.012771260609738927,0.012771260609738927,0.010261938658053835,0.012772583047740833,0.0,0.0,0.0,0.01878714877600898,0.007022904024015085,0.007022904024015085,0.010261938658053835,0.01878714877600898,0.007022904024015085,0.007022904024015085,0.004141939071941397,0.0,0.0,0.010261938658053835,0.06807367689794902,0.013389214788114934,0.03861636232934677,0.03861636232934677,0.012538222423260881,0.0,0.0,0.0,0.012538222423260881,0.06807367689794902,0.01876724440799668,0.01804262703132786,0.0,0.01878714877600898,1.0,0.07816415468238194,0.010261938658053835,0.01876724440799668,0.06807367689794902,0.0,0.01804262703132786,0.012538222423260881,0.013961068270122272,1.0,0.012538222423260881,0.012538222423260881,0.01876724440799668,0.0,0.06807367689794902,0.0,0.0,0.01804262703132786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876724440799668,0.0,0.0029381471791611016,0.01876724440799668,0.0,0.002936476713327334,0.0,0.01878714877600898,0.0,0.0,0.0,0.012538222423260881,0.01876724440799668,0.0,0.004141939071941397,0.01804262703132786,0.020864687663962097,0.022248247132199327,0.07816415468238194,0.012538222423260881,0.01876724440799668,0.0,0.0,0.01151735897353036,0.0,0.010840683388024677,0.010261938658053835,0.020864687663962097,0.0,0.012538222423260881,0.004141939071941397,0.0,0.0,0.0,0.01876724440799668,0.013961068270122272,0.0,0.01876724440799668,0.06807367689794902,0.0,0.0,0.012538222423260881,0.012538222423260881,0.0,0.01876724440799668,0.06807367689794902,0.01804262703132786,0.07816415468238194,0.0,0.01876724440799668,0.013961068270122272,0.020864687663962097,0.0,0.0,0.010261938658053835,0.022248247132199327,0.0
Bipolar Disorde_Valproic acid_C0042291,0.02726586161445039,0.02726586161445039,0.02142158672091296,0.02726877097805458,0.0,0.0,0.0,0.040624409892318664,0.013634876541035613,0.013634876541035613,0.02142158672091296,0.040624409892318664,0.013634876541035613,0.013634876541035613,0.007291516165953499,0.0,0.0,0.02142158672091296,0.05904017162441457,0.028056898683306904,0.027754990718503278,0.027754990718503278,0.025330651950016804,0.0,0.0,0.0,0.025330651950016804,0.05904017162441457,0.04058062028269162,0.03170165429675762,0.0,0.040624409892318664,0.07816415468238194,1.0,0.02142158672091296,0.04058062028269162,0.05904017162441457,0.0,0.03170165429675762,0.025330651950016804,0.029349801006504153,0.07816415468238194,0.025330651950016804,0.025330651950016804,0.04058062028269162,0.0,0.05904017162441457,0.0,0.0,0.03170165429675762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058062028269162,0.0,0.0051944440771835,0.04058062028269162,0.0,0.005929759088794702,0.0,0.040624409892318664,0.0,0.0,0.0,0.025330651950016804,0.04058062028269162,0.0,0.007291516165953499,0.03170165429675762,0.04385548907906936,0.016764947125404932,1.0,0.025330651950016804,0.04058062028269162,0.0,0.0,0.02313784167711863,0.0,0.022149047542349757,0.02142158672091296,0.04385548907906936,0.0,0.025330651950016804,0.007291516165953499,0.0,0.0,0.0,0.04058062028269162,0.029349801006504153,0.0,0.04058062028269162,0.05904017162441457,0.0,0.0,0.025330651950016804,0.025330651950016804,0.0,0.04058062028269162,0.05904017162441457,0.03170165429675762,1.0,0.0,0.04058062028269162,0.029349801006504153,0.04385548907906936,0.0,0.0,0.02142158672091296,0.016764947125404932,0.0
Bipolar Disorde_Clonidine_C0009014,0.034093727618426835,0.034093727618426835,1.0,0.03514960512999028,0.0,0.03859512529421429,0.0,0.05154380479763513,0.017829659333554067,0.017829659333554067,1.0,0.05154380479763513,0.017829659333554067,0.017829659333554067,0.007277877455230367,0.032007476982907436,0.0,1.0,0.017807690231754453,0.03453812367253585,0.02581562014028272,0.02581562014028272,0.026601921232703697,0.0,0.0,0.0,0.026601921232703697,0.017807690231754453,0.05063282749899195,0.010258966826312658,0.0,0.05154380479763513,0.010261938658053835,0.02142158672091296,1.0,0.05063282749899195,0.017807690231754453,0.0,0.010258966826312658,0.026601921232703697,0.03429812367845061,0.010261938658053835,0.026601921232703697,0.026601921232703697,0.05063282749899195,0.032007476982907436,0.017807690231754453,0.0,0.0,0.010258966826312658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063282749899195,0.0,0.016376504333517453,0.05063282749899195,0.0,0.007207943937764006,0.0,0.05154380479763513,0.0,0.0,0.0,0.026601921232703697,0.05063282749899195,0.0,0.007277877455230367,0.010258966826312658,0.051235669979317326,0.018760733505613258,0.02142158672091296,0.026601921232703697,0.05063282749899195,0.0,0.0,0.031720898967726514,0.03859512529421429,0.08285981559837827,1.0,0.051235669979317326,0.032007476982907436,0.026601921232703697,0.007277877455230367,0.0,0.0,0.0,0.05063282749899195,0.03429812367845061,0.0,0.05063282749899195,0.017807690231754453,0.0,0.0,0.026601921232703697,0.026601921232703697,0.0,0.05063282749899195,0.017807690231754453,0.010258966826312658,0.02142158672091296,0.0,0.05063282749899195,0.03429812367845061,0.051235669979317326,0.0,0.0,1.0,0.018760733505613258,0.0
Borderline Personality Disorde_Quetiapine_C0123091,0.06769154176116392,0.06769154176116392,0.05063282749899195,0.0676988151701744,0.0,0.0,0.0,0.10095553617750197,0.029087327594348806,0.029087327594348806,0.05063282749899195,0.10095553617750197,0.029087327594348806,0.029087327594348806,0.012381557203796974,0.0,0.0,0.05063282749899195,0.03401194509406149,0.06721450325845428,0.05060936202160853,0.05060936202160853,0.0505849464952087,0.0,0.0,0.0,0.0505849464952087,0.03401194509406149,1.0,0.019519311808557434,0.07031881879667472,0.10095553617750197,0.01876724440799668,0.04058062028269161,0.05063282749899195,1.0,0.03401194509406149,0.07031881879667472,0.019519311808557434,0.0505849464952087,0.20579018188907292,0.01876724440799668,0.0505849464952087,0.0505849464952087,1.0,0.0,0.03401194509406149,0.07031881879667472,0.0,0.019519311808557434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009938087082571198,1.0,0.0,0.013776489077500488,0.0,0.10095553617750197,0.07031881879667472,0.0,0.0,0.0505849464952087,1.0,0.07031881879667472,0.012381557203796974,0.019519311808557434,0.10536715081235573,0.03565322603531689,0.04058062028269161,0.0505849464952087,1.0,0.07031881879667472,0.0,0.0507309684668098,0.0,0.0506271025132655,0.05063282749899195,0.10536715081235573,0.0,0.0505849464952087,0.012381557203796974,0.0,0.0,0.07031881879667472,1.0,0.20579018188907292,0.0,1.0,0.03401194509406149,0.0,0.0,0.0505849464952087,0.0505849464952087,0.07031881879667472,1.0,0.03401194509406149,0.019519311808557434,0.04058062028269161,0.07031881879667472,1.0,0.20579018188907292,0.10536715081235573,0.0,0.0,0.05063282749899195,0.03565322603531689,0.07031881879667472
Borderline Personality Disorde_Lamotrigine_C0064636,0.022851811671477297,0.022851811671477297,0.01780769023175445,0.02285423614114746,0.0,0.0,0.0,0.03404843643541737,0.011076871426610284,0.011076871426610284,0.01780769023175445,0.03404843643541737,0.011076871426610284,0.011076871426610284,0.005676841283014392,0.0,0.0,0.01780769023175445,1.0,0.023342300927986913,0.060493083692618674,0.060493083692618674,0.019567207217174268,0.0,0.0,0.0,0.019567207217174268,1.0,0.03401194509406149,0.03991264863770631,0.0,0.03404843643541737,0.06807367689794902,0.05904017162441457,0.01780769023175445,0.03401194509406149,1.0,0.0,0.03991264863770631,0.019567207217174268,0.02402370182564746,0.06807367689794902,0.019567207217174268,0.019567207217174268,0.03401194509406149,0.0,1.0,0.0,0.0,0.03991264863770631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03401194509406149,0.0,0.004163781036749048,0.03401194509406149,0.0,0.004909105460081457,0.0,0.03404843643541737,0.0,0.0,0.0,0.019567207217174268,0.03401194509406149,0.0,0.005676841283014392,0.03991264863770631,0.03589454237956547,0.013720197042303284,0.05904017162441457,0.019567207217174268,0.03401194509406149,0.0,0.0,0.018884508333904367,0.0,0.018309633071909297,0.01780769023175445,0.03589454237956547,0.0,0.019567207217174268,0.005676841283014392,0.0,0.0,0.0,0.03401194509406149,0.02402370182564746,0.0,0.03401194509406149,1.0,0.0,0.0,0.019567207217174268,0.019567207217174268,0.0,0.03401194509406149,1.0,0.03991264863770631,0.05904017162441457,0.0,0.03401194509406149,0.02402370182564746,0.03589454237956547,0.0,0.0,0.01780769023175445,0.013720197042303284,0.0
Borderline Personality Disorde_Olanzapine_C0171023,0.0,0.0,0.0,0.0,0.010039019159073025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07031881879667472,0.014367841253020687,1.0,0.0,0.0,0.0,0.0,0.07031881879667472,0.0,1.0,0.014367841253020687,0.0,0.1400619733448724,0.0,0.0,0.0,0.07031881879667472,0.0,0.0,1.0,0.0,0.014367841253020687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07031881879667472,0.0,0.0,0.07031881879667472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07031881879667472,1.0,0.0,0.014367841253020687,0.07036845494039687,0.024670714718927955,0.0,0.0,0.07031881879667472,1.0,0.0,0.0,0.0,0.0,0.0,0.07036845494039687,0.0,0.0,0.0,0.0,0.0,1.0,0.07031881879667472,0.1400619733448724,0.0,0.07031881879667472,0.0,0.0,0.0,0.0,0.0,1.0,0.07031881879667472,0.0,0.014367841253020687,0.0,1.0,0.07031881879667472,0.1400619733448724,0.07036845494039687,0.0,0.0,0.0,0.024670714718927955,1.0
Borderline Personality Disorde_Lithium_C0023870,0.012818659481560093,0.012818659481560093,0.010258966826312657,0.012819981919562002,0.0,0.0,0.0,0.018713711157167322,0.006865583103790616,0.006865583103790616,0.010258966826312657,0.018713711157167322,0.006865583103790616,0.006865583103790616,0.004676015716299287,0.0,0.0,0.010258966826312657,0.039912648637706306,0.013470046743067676,0.031392618288636764,0.031392618288636764,0.05404568169102565,0.0,0.0,0.0,0.05404568169102565,0.039912648637706306,0.019519311808557434,1.0,0.014367841253020689,0.018713711157167322,0.018042627031327862,0.031701654296757614,0.010258966826312657,0.019519311808557434,0.039912648637706306,0.014367841253020689,1.0,0.05404568169102565,0.03998720760651758,0.018042627031327862,0.05404568169102565,0.05404568169102565,0.019519311808557434,0.0,0.039912648637706306,0.014367841253020689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019519311808557434,0.0,0.0029101947943531636,0.019519311808557434,0.0,0.0031374713946934873,0.0,0.018713711157167322,0.014367841253020689,0.0,0.0,0.05404568169102565,0.019519311808557434,0.014367841253020689,0.004676015716299287,1.0,0.05862718176884081,0.02170751954275157,0.031701654296757614,0.05404568169102565,0.019519311808557434,0.014367841253020689,0.0,0.011062465984148034,0.0,0.0106663496690176,0.010258966826312657,0.05862718176884081,0.0,0.05404568169102565,0.004676015716299287,0.0,0.0,0.014367841253020689,0.019519311808557434,0.03998720760651758,0.0,0.019519311808557434,0.039912648637706306,0.0,0.0,0.05404568169102565,0.05404568169102565,0.014367841253020689,0.019519311808557434,0.039912648637706306,1.0,0.031701654296757614,0.014367841253020689,0.019519311808557434,0.03998720760651758,0.05862718176884081,0.0,0.0,0.010258966826312657,0.02170751954275157,0.014367841253020689
Borderline Personality Disorde_Fluoxetine_C0016365,0.03440389219203691,0.03440389219203691,0.026601921232703704,0.03440752889654216,0.0,0.0,0.0,0.05063968350724251,0.01716293777711331,0.01716293777711331,0.026601921232703704,0.05063968350724251,0.01716293777711331,0.01716293777711331,0.008428355679749682,0.0,0.0,0.026601921232703704,0.01956720721717427,0.03464240918801786,0.02688250759266086,0.02688250759266086,1.0,0.0,0.0,0.0,1.0,0.01956720721717427,0.0505849464952087,0.05404568169102565,0.0,0.05063968350724251,0.012538222423260881,0.02533065195001681,0.026601921232703704,0.0505849464952087,0.01956720721717427,0.0,0.05404568169102565,1.0,0.036168301093230514,0.012538222423260881,1.0,1.0,0.0505849464952087,0.0,0.01956720721717427,0.0,0.0,0.05404568169102565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505849464952087,0.0,0.005943894503981791,0.0505849464952087,0.0,0.007457576189795774,0.0,0.05063968350724251,0.0,0.0,0.0,1.0,0.0505849464952087,0.0,0.008428355679749682,0.05404568169102565,0.05404093610148719,0.020166794247178977,0.02533065195001681,1.0,0.0505849464952087,0.0,0.0,0.027413341882011333,0.0,0.026827896763751254,0.026601921232703704,0.05404093610148719,0.0,1.0,0.008428355679749682,0.0,0.0,0.0,0.0505849464952087,0.036168301093230514,0.0,0.0505849464952087,0.01956720721717427,0.0,0.0,1.0,1.0,0.0,0.0505849464952087,0.01956720721717427,0.05404568169102565,0.02533065195001681,0.0,0.0505849464952087,0.036168301093230514,0.05404093610148719,0.0,0.0,0.026601921232703704,0.020166794247178977,0.0
